target_x,target_y,target_z,target_radius,miss_distance,t_closest,closest_x,closest_y,closest_z,apogee,impact_time,max_gimbal_pitch_deg,max_gimbal_yaw_deg,waypoint_index,waypoint_count,final_waypoint_reached,ground_terminated,terminal_guidance
236.913717,124.515210,86.425781,281.250000,9.815408,3.863580,236.805404,124.690786,96.239021,96.243732,7.827000,30.000000,29.996691,0,5,0,1,1
-257.869640,67.973609,89.355469,281.250000,40.429034,4.094751,-258.867278,62.989460,129.463695,129.522114,8.043000,30.000000,29.999858,0,5,0,1,1
143.688905,-223.469262,92.285156,281.250000,15.277996,3.866406,143.680418,-223.135305,107.559500,107.773929,8.163000,30.000000,29.998081,0,5,0,1,1
44.824148,260.818887,95.214844,281.250000,18.487912,3.885789,44.427797,260.463263,113.695086,113.958201,8.221000,30.000000,29.998300,0,5,0,1,1
-208.384653,-161.384788,98.144531,281.250000,34.673397,4.076509,-210.906700,-156.682464,132.404886,132.824990,8.399000,30.000000,29.999837,0,5,0,1,1
261.564471,-21.670082,101.074219,281.250000,5.478252,3.828164,261.042704,-21.380789,106.519888,117.523140,10.057000,30.000000,29.997046,0,5,0,1,1
-177.452607,191.821068,104.003906,281.250000,53.387965,4.155404,-187.056945,179.797089,155.125872,157.956509,9.122000,30.000000,29.999998,0,5,0,1,1
1.268978,-260.125275,106.933594,281.250000,66.839730,4.048915,-7.015328,-249.195166,172.351118,183.972583,10.022000,30.000000,29.999195,0,5,0,1,1
173.954199,191.759116,109.863281,281.250000,3.148059,3.748557,173.719227,191.225502,112.956875,153.973047,12.528000,30.000000,29.977878,0,5,0,1,1
-256.542388,-23.776291,112.792969,281.250000,26.179668,4.022914,-254.264065,-24.373457,138.866473,143.055443,9.433000,30.000000,29.997451,0,5,0,1,1
204.189478,-154.972534,115.722656,281.250000,2.748621,3.735056,203.802416,-154.557679,118.412079,175.633484,13.671000,30.000000,29.989939,0,5,0,1,1
-45.640176,250.878772,118.652344,281.250000,33.970961,3.949119,-46.638401,246.476851,152.322105,160.723987,9.963000,30.000000,29.998953,0,5,0,1,1
-135.075512,-214.648499,121.582031,281.250000,32.891658,4.060397,-143.620250,-206.415668,152.258881,159.996340,10.048000,30.000000,29.999997,0,5,0,1,1
243.218728,66.656170,124.511719,281.250000,4.328270,3.772232,242.434419,66.423359,128.761963,176.040525,13.328000,30.000000,29.699610,0,5,0,1,1
-223.061674,114.471568,127.441406,281.250000,22.319524,4.000564,-224.506136,106.874963,148.378604,161.131492,10.676000,30.000000,29.999751,0,5,0,1,1
86.629111,-233.667151,130.371094,281.250000,9.997660,3.832153,85.304350,-232.219612,140.174299,176.704665,12.785000,30.000000,29.998432,0,5,0,1,1
93.376092,229.376044,133.300781,281.250000,4.119649,3.699216,92.629094,228.305211,137.208059,287.693562,18.340000,30.000000,29.995236,0,5,0,1,1
-222.348599,-105.375151,136.230469,281.250000,10.990922,3.920019,-220.741668,-103.519503,146.943765,194.767673,13.826000,30.000000,29.999872,0,5,0,1,1
233.560855,-72.009308,139.160156,281.250000,2.726026,3.697648,232.797043,-71.449684,141.716449,308.337373,18.938000,29.998865,29.972211,0,5,0,1,1
-122.723659,209.406166,142.089844,281.250000,40.817803,3.990847,-124.697707,197.464228,181.071715,219.593527,13.138000,30.000000,29.999242,0,5,0,1,1
-50.594123,-235.608007,145.019531,281.250000,37.856257,3.981152,-56.646509,-225.372665,180.959795,224.898818,13.618000,30.000000,29.999257,0,5,0,1,1
195.000196,138.519005,147.949219,281.250000,2.845902,3.682392,194.240936,137.758278,150.584362,375.500546,20.829000,29.998334,29.972061,0,5,0,1,1
-235.532300,29.353937,150.878906,281.250000,7.980942,3.873098,-233.204698,28.635151,158.478976,275.333306,17.573000,29.999671,29.999855,0,5,0,1,1
152.622209,-179.306833,153.808594,281.250000,3.825461,3.667875,151.075986,-178.589580,157.233342,441.118142,22.450000,29.997057,29.994512,0,5,0,1,1
8.510462,233.371476,156.738281,281.250000,3.752468,3.740821,7.836568,232.009508,160.169306,386.919361,21.103000,29.994548,29.997876,0,5,0,1,1
-162.516441,-164.912427,159.667969,281.250000,9.834870,3.873253,-163.509566,-160.215159,168.251327,307.513708,18.578000,29.999655,29.999724,0,5,0,1,1
229.186044,11.718437,162.597656,281.250000,4.175902,3.664863,227.382567,11.518897,166.358748,496.333598,23.660000,30.000000,23.551638,0,5,0,1,1
-175.288278,144.831904,165.527344,281.250000,12.554000,3.890383,-176.943383,138.122021,176.007850,317.124988,18.754000,29.998643,29.999543,0,5,0,1,1
31.120846,-223.058925,168.457031,281.250000,6.518088,3.797685,29.735209,-220.885017,174.443650,377.869830,20.685000,29.999981,29.998553,0,5,0,1,1
126.466837,183.668980,171.386719,281.250000,2.664632,3.620449,125.275227,182.911935,173.646632,609.917098,25.971000,30.000000,29.973997,0,5,0,1,1
-215.094892,-49.492832,174.316406,281.250000,6.284258,3.794657,-212.296913,-49.207727,179.936186,486.567707,23.461000,29.999405,29.959110,0,5,0,1,1
189.995291,-107.643737,177.246094,281.250000,3.353019,3.615342,188.401326,-106.851751,180.087707,684.242443,27.377000,30.000000,29.942825,0,5,0,1,1
-66.640355,205.419847,180.175781,281.250000,8.962665,3.792693,-66.585704,201.413943,188.193207,479.402369,23.181000,29.999969,29.998666,0,5,0,1,1
-88.592102,-194.230248,183.105469,281.250000,8.401701,3.827030,-90.832323,-189.956056,189.983061,490.999899,23.462000,29.999907,29.999355,0,5,0,1,1
194.179936,82.381040,186.035156,281.250000,3.391974,3.620237,192.346451,81.883977,188.845272,747.987110,28.495000,30.000000,26.426882,0,5,0,1,1
-196.359683,69.546570,188.964844,281.250000,4.990644,3.759643,-193.649571,69.257088,193.145516,674.660959,27.283000,30.000000,29.999718,0,5,0,1,1
96.545768,-181.540535,191.894531,281.250000,3.789300,3.638031,96.162744,-179.310829,194.934350,796.414118,29.356000,30.000000,29.995331,0,5,0,1,1
50.745114,196.392514,194.824219,281.250000,3.321809,3.616185,50.300491,194.441442,197.475641,854.420503,30.326000,30.000000,29.992418,0,5,0,1,1
-167.685141,-108.980038,197.753906,281.250000,6.063257,3.731144,-164.040468,-108.016734,202.502747,825.314671,29.961000,30.000000,29.997975,0,5,0,1,1
194.360808,-32.427366,200.683594,281.250000,3.036074,3.595534,192.517922,-31.805553,203.014873,937.084413,31.658000,30.000000,26.661097,0,5,0,1,1
-119.545032,152.814199,203.613281,281.250000,6.370193,3.735663,-117.897373,149.464276,208.774927,787.436501,29.217000,30.000000,29.999034,0,5,0,1,1
-14.833150,-190.319579,206.542969,281.250000,6.086036,3.715339,-14.867675,-186.640039,211.390610,842.929986,30.170000,30.000000,29.998524,0,5,0,1,1
137.143949,128.118329,209.472656,281.250000,2.827905,3.582667,135.711177,126.820677,211.536709,1068.731402,33.720000,30.000000,29.086470,0,5,0,1,1
-184.346336,-1.798649,212.402344,281.250000,4.671429,3.708081,-181.263632,-0.585588,215.695923,1013.155540,33.010000,30.000000,29.920421,0,5,0,1,1
134.594116,-120.905347,215.332031,281.250000,3.410847,3.578474,133.318865,-118.775956,217.671541,1152.992739,34.992000,30.000000,29.949352,0,5,0,1,1
-17.230731,176.540326,218.261719,281.250000,5.846313,3.624626,-17.404983,172.371057,222.356374,1148.272228,34.967000,30.000000,29.996028,0,5,0,1,1
-104.343211,-138.882751,221.191406,281.250000,5.596304,3.672079,-102.179515,-135.470944,225.063952,1157.013732,35.162000,30.000000,29.999315,0,5,0,1,1
167.021427,31.227244,224.121094,281.250000,2.157266,3.562553,165.468988,30.866080,225.574810,1232.549301,36.122000,30.000000,1.364035,0,5,0,1,1
-140.909372,87.715758,227.050781,281.250000,6.647489,3.659213,-137.075880,84.373974,231.331661,1280.482233,36.982000,30.000000,29.999255,0,5,0,1,1
43.552465,-155.928603,229.980469,281.250000,5.497959,3.600863,41.524044,-152.161668,233.433477,1338.085326,37.725000,30.000000,29.993549,0,5,0,1,1
71.294837,140.611052,232.910156,281.250000,3.187427,3.563682,70.920056,138.064044,234.789514,1404.405201,38.612000,30.000000,29.825364,0,5,0,1,1
-143.417701,-53.967524,235.839844,281.250000,5.273543,3.643591,-139.220876,-56.276272,238.045881,1419.770300,38.979000,30.000000,29.713386,0,5,0,1,1
137.931601,-55.367382,238.769531,281.250000,2.470223,3.550194,136.081918,-54.549782,240.188053,1496.276758,39.870000,30.000000,20.503921,0,5,0,1,1
-62.223812,129.658195,241.699219,281.250000,3.798030,3.612429,-60.624610,126.946537,243.823955,1502.218814,40.060000,30.000000,29.996107,0,5,0,1,1
-40.239001,-132.812212,244.628906,281.250000,5.496115,3.622499,-42.585464,-128.388646,246.894620,1551.902106,40.772000,30.000000,29.997125,0,5,0,1,1
114.827967,68.050298,247.558594,281.250000,1.743206,3.541293,113.506943,67.362867,248.464741,1621.746637,41.569000,30.000000,12.159828,0,5,0,1,1
-125.174130,26.241581,250.488281,281.250000,4.455430,3.619970,-121.478927,24.977175,252.632484,1654.105368,42.164000,30.000000,29.134869,0,5,0,1,1
71.128760,-99.103961,253.417969,281.250000,2.580497,3.551867,69.520458,-97.488586,254.627470,1723.364848,42.963000,30.000000,26.671607,0,5,0,1,1
13.749008,114.884318,256.347656,281.250000,3.946397,3.556828,13.242515,111.380554,258.091547,1789.219473,43.852000,30.000000,26.722800,0,5,0,1,1
-82.642899,-71.042049,259.277344,281.250000,4.496012,3.604270,-81.290095,-67.048161,260.837120,1819.424905,44.362000,30.000000,25.619578,0,5,0,1,1
101.679507,-3.211394,262.207031,281.250000,1.898778,3.529901,99.935861,-3.240635,262.958163,1882.766148,45.029000,30.000000,5.151933,0,5,0,1,1
-67.152089,65.533806,265.136719,281.250000,4.092285,3.594830,-66.098588,61.786720,266.400156,1922.104818,45.695000,30.000000,25.869192,0,5,0,1,1
4.760077,-84.966499,268.066406,281.250000,4.078694,3.576769,6.560461,-81.485073,269.195138,1983.219679,46.452000,30.000000,20.529667,0,5,0,1,1
47.647876,58.243966,270.996094,281.250000,2.219312,3.524529,46.678572,56.348477,271.622923,2053.639972,47.238000,30.000000,11.694058,0,5,0,1,1
-63.111544,-9.119314,273.925781,281.250000,4.404378,3.555105,-59.768768,-6.382020,274.781130,2100.971624,47.923000,30.000000,29.892164,0,5,0,1,1
40.926089,-27.886684,276.855469,281.250000,0.745764,3.517691,40.851980,-27.150379,276.947812,2163.478661,48.620000,30.000000,29.834828,0,5,0,1,1
-6.564569,27.905829,279.785156,281.250000,1.656018,3.515742,-6.676471,26.261710,279.948696,2237.366993,49.545000,30.000000,29.976939,0,5,0,1,1
190.010736,247.835358,11.393229,312.500000,60.312122,4.273631,199.143258,259.147974,69.926757,88.266511,5.598000,30.000000,29.993928,0,6,0,1,1
-307.384704,-54.372026,14.648438,312.500000,121.424140,4.484347,-315.870311,-52.856902,135.766234,137.151841,7.363000,30.000000,29.997555,0,6,0,1,1
263.240442,-167.452021,17.903646,312.500000,53.772522,4.254789,273.890175,-174.237488,70.172420,87.925860,5.612000,30.000000,29.993678,0,6,0,1,1
-80.940173,301.093410,21.158854,312.500000,142.777602,4.439361,-88.139023,297.152800,163.700398,163.785479,8.013000,30.000000,29.999257,0,6,0,1,1
-143.593217,-276.480002,24.414062,312.500000,105.690813,4.663604,-165.608628,-283.503960,127.547634,133.092661,7.095000,30.000000,29.999997,0,6,0,1,1
292.385027,106.778543,27.669271,312.500000,54.064359,4.288471,302.837639,110.995905,80.545652,94.758706,5.892000,30.000000,29.999366,0,6,0,1,1
-287.440149,118.651115,30.924479,312.500000,83.153755,4.553859,-303.084595,116.003101,112.550371,119.961789,6.767000,30.000000,29.999804,0,6,0,1,1
131.657236,-281.343866,34.179688,312.500000,78.945710,4.331093,136.762280,-290.238089,112.456481,117.715024,6.670000,30.000000,29.999072,0,6,0,1,1
92.852730,296.029135,37.434896,312.500000,42.971378,4.235431,94.789985,304.253035,79.567470,92.876037,5.905000,30.000000,29.998432,0,6,0,1,1
-268.076678,-155.355914,40.690104,312.500000,73.796977,4.491343,-278.885063,-157.471219,113.660633,119.491555,6.832000,30.000000,29.999895,0,6,0,1,1
302.178275,-66.433046,43.945312,312.500000,33.459656,4.208546,308.325746,-67.444665,76.819828,90.000153,5.917000,30.000000,29.996527,0,6,0,1,1
-177.665999,252.711602,47.200521,312.500000,120.283676,4.550256,-190.379062,243.708454,166.471155,166.514600,8.247000,30.000000,29.999227,0,6,0,1,1
-39.632678,-305.842640,50.455729,312.500000,132.247821,4.487252,-51.807014,-295.131234,181.705634,183.498058,8.772000,30.000000,29.999227,0,6,0,1,1
235.396899,198.392755,53.710938,312.500000,25.240156,4.160831,238.158563,201.355465,78.624007,89.364858,6.074000,30.000000,29.989664,0,6,0,1,1
-307.001520,12.695477,56.966146,312.500000,59.367134,4.431288,-314.048256,11.317116,115.897464,120.011499,6.994000,30.000000,29.999913,0,6,0,1,1
217.357242,-216.299487,60.221354,312.500000,20.640064,4.133246,218.963514,-218.590534,80.670883,89.267102,6.264000,30.000000,29.996819,0,6,0,1,1
-14.133901,305.658648,63.476562,312.500000,70.674679,4.307892,-14.069462,309.449874,134.049452,135.026601,7.450000,30.000000,29.999109,0,6,0,1,1
-195.603288,-234.398111,66.731771,312.500000,59.987050,4.492746,-208.432080,-233.227188,125.319288,128.545234,7.291000,30.000000,29.999760,0,6,0,1,1
301.842182,40.612439,69.986979,312.500000,30.141929,4.192970,304.980488,41.298944,99.957225,104.789018,6.783000,30.000000,29.932476,0,6,0,1,1
-249.373239,173.507405,73.242188,312.500000,60.335069,4.496147,-261.458887,167.237075,132.020930,134.125332,7.527000,30.000000,29.999832,0,6,0,1,1
66.501188,-295.604449,76.497396,312.500000,68.352726,4.304819,65.233221,-296.963081,144.824854,144.910479,7.934000,30.000000,29.999144,0,6,0,1,1
150.224147,262.161167,79.752604,312.500000,8.474086,4.059194,150.251033,262.546596,88.217878,89.552561,7.341000,30.000000,29.994622,0,6,0,1,1
-287.021453,-91.567672,83.007812,312.500000,39.152494,4.350755,-289.241723,-92.454785,122.087235,123.475175,7.531000,30.000000,29.999920,0,6,0,1,1
272.662349,-125.976921,86.263021,312.500000,6.834875,4.058258,272.645096,-126.322118,93.089151,93.346748,7.766000,30.000000,29.979595,0,6,0,1,1
-115.588220,276.192143,89.518229,312.500000,92.266688,4.400595,-120.969525,264.773734,180.917371,184.177932,9.267000,30.000000,29.999315,0,6,0,1,1
-100.998005,-280.800182,92.773438,312.500000,66.496605,4.474435,-113.229211,-277.366181,158.045206,158.078854,8.492000,30.000000,29.999994,0,6,0,1,1
263.237463,138.350233,96.028646,312.500000,4.310368,4.063772,263.211434,138.027226,100.326815,101.751471,8.961000,30.000000,29.996565,0,6,0,1,1
-286.521822,75.526233,99.283854,312.500000,31.090624,4.330285,-287.997465,73.275836,130.257797,130.472893,8.088000,30.000000,29.999855,0,6,0,1,1
159.654339,-248.299180,102.539062,312.500000,8.232751,4.072711,159.579865,-248.025747,110.766934,111.663502,8.899000,30.000000,29.998081,0,6,0,1,1
49.804608,289.798763,105.794271,312.500000,10.165471,4.087028,49.464089,289.507059,115.949849,116.770851,8.928000,30.000000,29.998265,0,6,0,1,1
-231.538503,-179.316431,109.049479,312.500000,23.796655,4.299182,-233.764106,-176.589814,132.584412,132.624324,8.577000,30.000000,29.999837,0,6,0,1,1
290.627190,-24.077869,112.304688,312.500000,3.078080,4.038281,290.252834,-24.023917,115.359441,135.402071,11.350000,30.000000,29.996954,0,6,0,1,1
-197.169563,213.134520,115.559896,312.500000,44.845694,4.398954,-205.752591,205.092103,158.835610,159.600243,9.154000,30.000000,30.000000,0,6,0,1,1
1.409976,-289.028083,118.815104,312.500000,59.124842,4.307205,-4.929902,-282.886868,177.277385,182.685383,9.900000,30.000000,29.999195,0,6,0,1,1
193.282444,213.065684,122.070312,312.500000,3.936954,3.957783,192.836150,212.417403,125.927793,184.635638,14.282000,30.000000,29.977878,0,6,0,1,1
-285.047097,-26.418101,125.325521,312.500000,18.498241,4.239639,-283.446890,-28.232977,143.664836,147.860906,9.990000,30.000000,29.997369,0,6,0,1,1
226.877198,-172.191705,128.580729,312.500000,3.588839,3.945642,225.918410,-172.141336,132.038757,208.072206,15.302000,30.000000,29.989939,0,6,0,1,1
-50.711307,278.754191,131.835938,312.500000,24.475806,4.168132,-51.062015,276.200820,156.175666,162.939733,10.345000,30.000000,29.998932,0,6,0,1,1
-150.083902,-238.498333,135.091146,312.500000,23.172157,4.287065,-157.521868,-232.796642,156.283509,162.150515,10.396000,30.000000,29.999784,0,6,0,1,1
270.243031,74.062411,138.346354,312.500000,2.942635,3.981600,269.519534,74.225085,141.194018,218.405494,15.620000,30.000000,29.603473,0,6,0,1,1
-247.846305,127.190632,141.601562,312.500000,14.591838,4.226817,-248.993918,122.147539,155.246046,171.702941,11.739000,30.000000,29.999751,0,6,0,1,1
96.254567,-259.630168,144.856771,312.500000,4.536085,4.044481,96.289678,-258.614020,149.277436,210.686405,14.971000,30.000000,29.998432,0,6,0,1,1
103.751213,254.862272,148.111979,312.500000,3.366103,3.911897,103.373526,253.861679,151.303659,318.383446,19.294000,30.000000,29.995138,0,6,0,1,1
-247.053999,-117.083501,151.367188,312.500000,7.627603,4.137810,-246.198219,-115.022818,158.661127,222.989693,15.384000,29.999995,29.999872,0,6,0,1,1
259.512061,-80.010342,154.622396,312.500000,3.925176,3.920487,258.297186,-79.360830,158.297885,356.926447,20.391000,29.998842,29.970893,0,6,0,1,1
-136.359621,232.673518,157.877604,312.500000,31.678906,4.232257,-138.578456,224.494904,188.402022,220.745768,13.439000,30.000000,29.999242,0,6,0,1,1
-56.215692,-261.786674,161.132812,312.500000,28.210920,4.220554,-60.202491,-255.293329,188.295249,227.021101,13.997000,30.000000,29.999257,0,6,0,1,1
216.666884,153.910006,164.388021,312.500000,4.252680,3.905173,215.193096,153.143041,168.302737,434.760860,22.343000,29.998265,29.970439,0,6,0,1,1
-261.702556,32.615486,167.643229,312.500000,5.256309,4.091167,-260.135084,31.660968,172.568746,323.891743,19.310000,29.998523,29.999852,0,6,0,1,1
169.580232,-199.229815,170.898438,312.500000,3.178696,3.884413,169.034969,-197.974449,173.767384,478.075250,23.292000,29.996047,29.994400,0,6,0,1,1
9.456069,259.301640,174.153646,312.500000,4.008748,3.954363,9.166641,257.751326,177.839133,440.652286,22.442000,29.991308,29.997833,0,6,0,1,1
-180.573824,-183.236030,177.408854,312.500000,6.369814,4.098479,-181.050874,-180.145379,182.958164,362.274595,20.375000,29.999446,29.999718,0,6,0,1,1
254.651160,13.020485,180.664062,312.500000,3.621941,3.882842,253.042436,13.043767,183.909046,535.158330,24.484000,30.000000,23.130619,0,6,0,1,1
-194.764753,160.924338,183.919271,312.500000,8.317430,4.117754,-195.768216,156.347155,190.791104,376.681220,20.692000,29.997134,29.999602,0,6,0,1,1
34.578718,-247.843250,187.174479,312.500000,4.974373,4.021254,32.583788,-246.279092,191.454438,461.816689,22.889000,29.999960,29.998553,0,6,0,1,1
140.518708,204.076644,190.429688,312.500000,4.184436,3.845013,139.482782,202.177107,194.011324,678.698270,27.307000,30.000000,29.973466,0,6,0,1,1
-238.994325,-54.992036,193.684896,312.500000,5.017826,4.019083,-236.481966,-55.560503,197.991109,554.546119,24.963000,29.999272,29.957353,0,6,0,1,1
211.105879,-119.604152,196.940104,312.500000,4.078185,3.838288,209.480891,-118.017160,200.327207,739.393934,28.390000,30.000000,29.942368,0,6,0,1,1
-74.044838,228.244274,200.195312,312.500000,5.608368,4.018669,-74.339053,225.577241,205.120164,546.180102,24.682000,29.999974,29.998638,0,6,0,1,1
-98.435669,-215.811387,203.450521,312.500000,5.515439,4.049617,-99.658501,-212.927444,207.990083,556.744953,24.920000,29.995362,29.999355,0,6,0,1,1
215.755484,91.534489,206.705729,312.500000,2.801563,3.842654,214.398475,90.696152,209.008873,790.747373,29.253000,30.000000,26.035663,0,6,0,1,1
-218.177425,77.273967,209.960938,312.500000,4.546868,3.998876,-215.644328,77.034446,213.729233,722.886727,28.174000,30.000000,29.999713,0,6,0,1,1
107.273076,-201.711706,213.216146,312.500000,3.927444,3.859871,106.357569,-199.578890,216.384388,849.646314,30.267000,30.000000,29.995236,0,6,0,1,1
56.383460,218.213905,216.471354,312.500000,3.572821,3.843925,54.988315,216.386519,219.206182,897.611779,31.050000,30.000000,29.992418,0,6,0,1,1
-186.316823,-121.088931,219.726562,312.500000,4.416074,3.969718,-182.939086,-122.671663,222.090363,850.776357,30.407000,30.000000,29.997829,0,6,0,1,1
215.956453,-36.030406,222.981771,312.500000,3.251068,3.822153,213.866347,-35.998653,225.471729,979.969101,32.352000,30.000000,26.536644,0,6,0,1,1
-132.827813,169.793555,226.236979,312.500000,5.151156,3.963296,-131.265871,167.160366,230.379570,859.916911,30.489000,30.000000,29.999015,0,6,0,1,1
-16.481278,-211.466199,229.492188,312.500000,5.231163,3.950060,-16.082036,-208.267644,233.612250,910.038119,31.313000,30.000000,29.998494,0,6,0,1,1
152.382165,142.353698,232.747396,312.500000,3.712469,3.808521,150.760549,140.333606,235.406722,1120.366197,34.515000,30.000000,29.059549,0,6,0,1,1
-204.829263,-1.998499,236.002604,312.500000,5.576266,3.926512,-201.531469,0.803504,239.519432,1060.607565,33.746000,30.000000,29.917066,0,6,0,1,1
149.549017,-134.339274,239.257812,312.500000,3.198108,3.804666,147.765211,-132.899645,241.487924,1189.798131,35.544000,30.000000,29.948266,0,6,0,1,1
-19.145257,196.155917,242.513021,312.500000,5.073152,3.850830,-17.912014,192.690184,246.006540,1176.007723,35.378000,30.000000,29.995947,0,6,0,1,1
-115.936901,-154.314168,245.768229,312.500000,4.952007,3.906869,-113.275992,-151.789093,249.094778,1205.427632,35.902000,30.000000,29.999315,0,6,0,1,1
185.579363,34.696938,249.023438,312.500000,1.676703,3.790686,184.361130,34.447725,250.148218,1263.184519,36.574000,30.000000,1.095640,0,6,0,1,1
-156.565969,97.461953,252.278646,312.500000,3.625352,3.889741,-154.191391,96.049128,254.625660,1293.439144,37.174000,30.000000,29.999255,0,6,0,1,1
48.391628,-173.254004,255.533854,312.500000,4.666145,3.827669,47.976709,-169.648869,258.467071,1364.000398,38.089000,30.000000,29.993417,0,6,0,1,1
79.216486,156.234502,258.789062,312.500000,3.055664,3.792153,77.830985,154.232540,260.635578,1430.395290,38.977000,30.000000,29.812807,0,6,0,1,1
-159.353001,-59.963916,262.044271,312.500000,5.964610,3.883568,-154.498446,-59.504294,265.479182,1435.974224,39.201000,30.000000,29.694857,0,6,0,1,1
153.257334,-61.519313,265.299479,312.500000,2.324283,3.781159,151.416597,-61.013721,266.625510,1514.191824,40.119000,30.000000,20.528809,0,6,0,1,1
-69.137568,144.064661,268.554688,312.500000,5.947229,3.847686,-66.432165,139.915599,271.846436,1539.755155,40.576000,30.000000,29.996028,0,6,0,1,1
-44.710001,-147.569124,271.809896,312.500000,4.351487,3.856180,-46.463915,-144.021125,273.618466,1584.137818,41.219000,30.000000,29.997006,0,6,0,1,1
127.586630,75.611442,275.065104,312.500000,2.608231,3.772730,125.702644,74.397490,276.399188,1661.050332,42.110000,30.000000,12.123657,0,6,0,1,1
-139.082367,29.157312,278.320312,312.500000,4.288713,3.859441,-136.279505,26.473550,280.146360,1676.384635,42.472000,30.000000,29.098301,0,6,0,1,1
79.031955,-110.115513,281.575521,312.500000,2.972047,3.781402,77.495433,-107.985575,282.966753,1751.548486,43.338000,30.000000,26.589829,0,6,0,1,1
15.276675,127.649242,284.830729,312.500000,3.120407,3.787370,14.874060,124.879331,286.210018,1804.830594,44.059000,30.000000,26.623476,0,6,0,1,1
-91.825443,-78.935610,288.085938,312.500000,4.547710,3.845685,-92.282042,-74.549010,289.195406,1821.195992,44.384000,30.000000,25.458260,0,6,0,1,1
112.977230,-3.568216,291.341146,312.500000,1.368935,3.761649,111.780654,-3.996602,291.849745,1892.325258,45.155000,30.000000,5.131662,0,6,0,1,1
-74.613433,72.815340,294.596354,312.500000,3.063158,3.841345,-73.972518,69.980862,295.564807,1916.026022,45.615000,30.000000,27.979214,0,6,0,1,1
5.288974,-94.407221,297.851562,312.500000,3.514658,3.810159,5.654197,-91.079924,298.923253,1988.685866,46.516000,30.000000,20.483675,0,6,0,1,1
52.942085,64.715518,301.106771,312.500000,1.835448,3.757033,52.348038,63.052957,301.608637,2058.766262,47.302000,30.000000,11.660978,0,6,0,1,1
-70.123938,-10.132571,304.361979,312.500000,3.525700,3.785540,-67.362171,-8.052745,305.053019,2110.509621,48.039000,30.000000,29.877547,0,6,0,1,1
45.473433,-30.985204,307.617188,312.500000,1.245636,3.751435,44.393509,-30.410939,307.852970,2174.446466,48.760000,30.000000,29.869997,0,6,0,1,1
-7.293965,31.006476,310.872396,312.500000,1.773476,3.749530,-5.995173,29.807815,311.019259,2237.568529,49.548000,30.000000,29.985041,0,6,0,1,1
209.011810,272.618894,12.532552,343.750000,51.210924,4.486869,217.584778,283.957095,61.731211,88.307966,5.586000,30.000000,29.993928,0,6,0,1,1
-338.123174,-59.809229,16.113281,343.750000,116.897777,4.758090,-353.224012,-61.361394,132.021201,137.377630,7.287000,30.000000,29.997588,0,6,0,1,1
289.564486,-184.197223,19.694010,343.750000,46.419261,4.472593,300.059535,-190.601017,64.455525,89.289213,5.652000,30.000000,29.993678,0,6,0,1,1
-89.034190,331.202750,23.274740,343.750000,138.323101,4.715532,-97.462351,336.487342,161.239660,162.104821,7.884000,30.000000,29.999257,0,6,0,1,1
-157.952539,-304.128002,26.855469,343.750000,96.003514,4.915168,-177.270443,-316.926452,120.020338,132.064230,7.027000,30.000000,29.999713,0,6,0,1,1
321.623530,117.456397,30.436198,343.750000,42.517255,4.490922,331.345513,120.831061,71.689218,93.391067,5.854000,30.000000,29.999340,0,6,0,1,1
-316.184164,130.516227,34.016927,343.750000,74.564574,4.792776,-332.276054,132.508272,106.797134,120.328855,6.737000,30.000000,29.999808,0,6,0,1,1
144.822960,-309.478253,37.597656,343.750000,71.100324,4.564405,149.698341,-321.024687,107.584559,118.071643,6.639000,30.000000,29.999054,0,6,0,1,1
102.138003,325.632049,41.178385,343.750000,34.647247,4.444765,104.890026,332.666068,74.992298,93.810543,5.969000,30.000000,29.998432,0,6,0,1,1
-294.884346,-170.891506,44.759115,343.750000,66.121848,4.721055,-307.230498,-173.988484,109.644244,120.400389,6.832000,30.000000,29.999895,0,6,0,1,1
332.396103,-73.076351,48.339844,343.750000,25.954232,4.417343,337.414099,-73.984755,73.788157,91.439951,6.042000,30.000000,29.996512,0,6,0,1,1
-195.432599,277.982762,51.920573,343.750000,113.449368,4.825700,-207.708133,278.066964,164.703830,165.715600,8.127000,30.000000,29.999227,0,6,0,1,1
-43.595946,-336.426904,55.501302,343.750000,127.471155,4.764654,-52.963566,-334.934639,182.619028,182.638489,8.650000,30.000000,29.999227,0,6,0,1,1
258.936588,218.232031,59.082031,343.750000,17.695518,4.364468,261.401862,219.646692,76.547784,90.335399,6.269000,30.000000,29.989416,0,6,0,1,1
-337.701672,13.965024,62.662760,343.750000,50.903680,4.663380,-345.794585,13.060327,112.910854,121.181915,7.010000,30.000000,29.999913,0,6,0,1,1
239.092966,-237.929435,66.243490,343.750000,13.049698,4.329286,240.972019,-238.336848,79.150766,89.364437,6.565000,30.000000,29.996819,0,6,0,1,1
-15.547291,336.224512,69.824219,343.750000,62.256579,4.540820,-16.204549,342.443276,131.765939,135.367532,7.426000,30.000000,29.999109,0,6,0,1,1
-215.163616,-257.837923,73.404948,343.750000,50.534771,4.719596,-225.700504,-259.475548,122.801863,129.618087,7.311000,30.000000,29.999986,0,6,0,1,1
332.026400,44.673682,76.985677,343.750000,21.575801,4.393694,334.504818,44.789397,98.418345,105.452996,6.960000,30.000000,29.932321,0,6,0,1,1
