time,height,velocity,pitch
13.880000,21.558906,1.133265,2.000000
13.890000,21.547573,1.133264,2.000000
13.900000,21.536240,1.133264,2.000000
13.910000,21.524908,1.133263,2.000000
13.920000,21.513575,1.133262,2.000000
13.930000,21.502242,1.133261,2.000000
13.940000,21.490910,1.133261,2.000000
13.950000,21.479577,1.133260,2.000000
13.960000,21.468245,1.133259,2.000000
13.970000,21.456912,1.133258,2.000000
13.980000,21.445579,1.133258,2.000000
13.990000,21.434247,1.133257,2.000000
14.000000,21.422914,1.133256,2.000000
14.010000,21.411582,1.133255,2.000000
14.020000,21.400249,1.133255,2.000000
14.030000,21.388917,1.133254,2.000000
14.040000,21.377584,1.133253,2.000000
14.050000,21.366252,1.133252,2.000000
14.060000,21.354919,1.133252,2.000000
14.070000,21.343587,1.133251,2.000000
14.080000,21.332254,1.133250,2.000000
14.090000,21.320922,1.133249,2.000000
14.100000,21.309589,1.133249,2.000000
14.110000,21.298257,1.133248,2.000000
14.120000,21.286924,1.133247,2.000000
14.130000,21.275592,1.133246,2.000000
14.140000,21.264259,1.133246,2.000000
14.150000,21.252927,1.133245,2.000000
14.160000,21.241594,1.133244,2.000000
14.170000,21.230262,1.133243,2.000000
14.180000,21.218929,1.133243,2.000000
14.190000,21.207597,1.133242,2.000000
14.200000,21.196265,1.133241,2.000000
14.210000,21.184932,1.133240,2.000000
14.220000,21.173600,1.133239,2.000000
14.230000,21.162267,1.133239,2.000000
14.240000,21.150935,1.133238,2.000000
14.250000,21.139603,1.133237,2.000000
14.260000,21.128270,1.133236,2.000000
14.270000,21.116938,1.133236,2.000000
14.280000,21.105606,1.133235,2.000000
14.290000,21.094273,1.133234,2.000000
14.300000,21.082941,1.133233,2.000000
14.310000,21.071609,1.133233,2.000000
14.320000,21.060276,1.133232,2.000000
14.330000,21.048944,1.133231,2.000000
14.340000,21.037612,1.133230,2.000000
14.350000,21.026279,1.133230,2.000000
14.360000,21.014947,1.133229,2.000000
14.370000,21.003615,1.133228,2.000000
14.380000,20.992283,1.133227,2.000000
14.390000,20.980950,1.133227,2.000000
14.400000,20.969618,1.133226,2.000000
14.410000,20.958286,1.133225,2.000000
14.420000,20.946954,1.133224,2.000000
14.430000,20.935621,1.133224,2.000000
14.440000,20.924289,1.133223,2.000000
14.450000,20.912957,1.133222,2.000000
14.460000,20.901625,1.133221,2.000000
14.470000,20.890292,1.133221,2.000000
14.480000,20.878960,1.133220,2.000000
14.490000,20.867628,1.133219,2.000000
14.500000,20.856296,1.133218,2.000000
14.510000,20.844964,1.133218,2.000000
14.520000,20.833632,1.133217,2.000000
14.530000,20.822299,1.133216,2.000000
14.540000,20.810967,1.133215,2.000000
14.550000,20.799635,1.133215,2.000000
14.560000,20.788303,1.133214,2.000000
14.570000,20.776971,1.133213,2.000000
14.580000,20.765639,1.133212,2.000000
14.590000,20.754307,1.133212,2.000000
14.600000,20.742974,1.133211,2.000000
14.610000,20.731642,1.133210,2.000000
14.620000,20.720310,1.133209,2.000000
14.630000,20.708978,1.133209,2.000000
14.640000,20.697646,1.133208,2.000000
14.650000,20.686314,1.133207,2.000000
14.660000,20.674982,1.133206,2.000000
14.670000,20.663650,1.133205,2.000000
14.680000,20.652318,1.133205,2.000000
14.690000,20.640986,1.133204,2.000000
14.700000,20.629654,1.133203,2.000000
14.710000,20.618322,1.133202,2.000000
14.720000,20.606990,1.133202,2.000000
14.730000,20.595658,1.133201,2.000000
14.740000,20.584326,1.133200,2.000000
14.750000,20.572994,1.133199,2.000000
14.760000,20.561662,1.133199,2.000000
14.770000,20.550330,1.133198,2.000000
14.780000,20.538998,1.133197,2.000000
14.790000,20.527666,1.133196,2.000000
14.800000,20.516334,1.133196,2.000000
14.810000,20.505002,1.133195,2.000000
14.820000,20.493670,1.133194,2.000000
14.830000,20.482338,1.133193,2.000000
14.840000,20.471006,1.133193,2.000000
14.850000,20.459674,1.133192,2.000000
14.860000,20.448342,1.133191,2.000000
14.870000,20.437010,1.133190,2.000000
14.880000,20.425678,1.133190,2.000000
14.890000,20.414347,1.133189,2.000000
14.900000,20.403015,1.133188,2.000000
14.910000,20.391683,1.133187,2.000000
14.920000,20.380351,1.133187,2.000000
14.930000,20.369019,1.133186,2.000000
14.940000,20.357687,1.133185,2.000000
14.950000,20.346355,1.133184,2.000000
14.960000,20.335024,1.133184,2.000000
14.970000,20.323692,1.133183,2.000000
14.980000,20.312360,1.133182,2.000000
14.990000,20.301028,1.133181,2.000000
15.000000,20.289696,1.133181,2.000000
15.010000,20.278365,1.133180,2.000000
15.020000,20.267033,1.133179,2.000000
15.030000,20.255701,1.133178,2.000000
15.040000,20.244369,1.133178,2.000000
15.050000,20.233037,1.133177,2.000000
15.060000,20.221706,1.133176,2.000000
15.070000,20.210374,1.133175,2.000000
15.080000,20.199042,1.133175,2.000000
15.090000,20.187710,1.133174,2.000000
15.100000,20.176379,1.133173,2.000000
15.110000,20.165047,1.133172,2.000000
15.120000,20.153715,1.133172,2.000000
15.130000,20.142384,1.133171,2.000000
15.140000,20.131052,1.133170,2.000000
15.150000,20.119720,1.133169,2.000000
15.160000,20.108388,1.133168,2.000000
15.170000,20.097057,1.133168,2.000000
15.180000,20.085725,1.133167,2.000000
15.190000,20.074393,1.133166,2.000000
15.200000,20.063062,1.133165,2.000000
15.210000,20.051730,1.133165,2.000000
15.220000,20.040398,1.133164,2.000000
15.230000,20.029067,1.133163,2.000000
15.240000,20.017735,1.133162,2.000000
15.250000,20.006404,1.133162,2.000000
15.260000,19.995072,1.133161,2.000000
15.270000,19.983740,1.133160,2.000000
15.280000,19.972409,1.133159,2.000000
15.290000,19.961077,1.133159,2.000000
15.300000,19.949746,1.133158,2.000000
15.310000,19.938414,1.133157,2.000000
15.320000,19.927083,1.133156,2.000000
15.330000,19.915751,1.133156,2.000000
15.340000,19.904419,1.133155,2.000000
15.350000,19.893088,1.133154,2.000000
15.360000,19.881756,1.133153,2.000000
15.370000,19.870425,1.133153,2.000000
15.380000,19.859093,1.133152,2.000000
15.390000,19.847762,1.133151,2.000000
15.400000,19.836430,1.133150,2.000000
15.410000,19.825099,1.133150,2.000000
15.420000,19.813767,1.133149,2.000000
15.430000,19.802436,1.133148,2.000000
15.440000,19.791104,1.133147,2.000000
15.450000,19.779773,1.133147,2.000000
15.460000,19.768441,1.133146,2.000000
15.470000,19.757110,1.133145,2.000000
15.480000,19.745779,1.133144,2.000000
15.490000,19.734447,1.133144,2.000000
15.500000,19.723116,1.133143,2.000000
15.510000,19.711784,1.133142,2.000000
15.520000,19.700453,1.133141,2.000000
15.530000,19.689121,1.133141,2.000000
15.540000,19.677790,1.133140,2.000000
15.550000,19.666459,1.133139,2.000000
15.560000,19.655127,1.133138,2.000000
15.570000,19.643796,1.133138,2.000000
15.580000,19.632465,1.133137,2.000000
15.590000,19.621133,1.133136,2.000000
15.600000,19.609802,1.133135,2.000000
15.610000,19.598470,1.133134,2.000000
15.620000,19.587139,1.133134,2.000000
15.630000,19.575808,1.133133,2.000000
15.640000,19.564476,1.133132,2.000000
15.650000,19.553145,1.133131,2.000000
15.660000,19.541814,1.133131,2.000000
15.670000,19.530483,1.133130,2.000000
15.680000,19.519151,1.133129,2.000000
15.690000,19.507820,1.133128,2.000000
15.700000,19.496489,1.133128,2.000000
15.710000,19.485157,1.133127,2.000000
15.720000,19.473826,1.133126,2.000000
15.730000,19.462495,1.133125,2.000000
15.740000,19.451164,1.133125,2.000000
15.750000,19.439832,1.133124,2.000000
15.760000,19.428501,1.133123,2.000000
15.770000,19.417170,1.133122,2.000000
15.780000,19.405839,1.133122,2.000000
15.790000,19.394508,1.133121,2.000000
15.800000,19.383176,1.133120,2.000000
15.810000,19.371845,1.133119,2.000000
15.820000,19.360514,1.133119,2.000000
15.830000,19.349183,1.133118,2.000000
15.840000,19.337852,1.133117,2.000000
15.850000,19.326520,1.133116,2.000000
15.860000,19.315189,1.133116,2.000000
15.870000,19.303858,1.133115,2.000000
15.880000,19.292527,1.133114,2.000000
15.890000,19.281196,1.133113,2.000000
15.900000,19.269865,1.133113,2.000000
15.910000,19.258534,1.133112,2.000000
15.920000,19.247203,1.133111,2.000000
15.930000,19.235871,1.133110,2.000000
15.940000,19.224540,1.133110,2.000000
15.950000,19.213209,1.133109,2.000000
15.960000,19.201878,1.133108,2.000000
15.970000,19.190547,1.133107,2.000000
15.980000,19.179216,1.133107,2.000000
15.990000,19.167885,1.133106,2.000000
16.000000,19.156554,1.133105,2.000000
16.010000,19.145223,1.133104,2.000000
16.020000,19.133892,1.133104,2.000000
16.030000,19.122561,1.133103,2.000000
16.040000,19.111230,1.133102,2.000000
16.050000,19.099899,1.133101,2.000000
16.060000,19.088568,1.133101,2.000000
16.070000,19.077237,1.133100,2.000000
16.080000,19.065906,1.133099,2.000000
16.090000,19.054575,1.133098,2.000000
16.100000,19.043244,1.133097,2.000000
16.110000,19.031913,1.133097,2.000000
16.120000,19.020582,1.133096,2.000000
16.130000,19.009251,1.133095,2.000000
16.140000,18.997920,1.133094,2.000000
16.150000,18.986589,1.133094,2.000000
16.160000,18.975258,1.133093,2.000000
16.170000,18.963927,1.133092,2.000000
16.180000,18.952596,1.133091,2.000000
16.190000,18.941265,1.133091,2.000000
16.200000,18.929934,1.133090,2.000000
16.210000,18.918604,1.133089,2.000000
16.220000,18.907273,1.133088,2.000000
16.230000,18.895942,1.133088,2.000000
16.240000,18.884611,1.133087,2.000000
16.250000,18.873280,1.133086,2.000000
16.260000,18.861949,1.133085,2.000000
16.270000,18.850618,1.133085,2.000000
16.280000,18.839288,1.133084,2.000000
16.290000,18.827957,1.133083,2.000000
16.300000,18.816626,1.133082,2.000000
16.310000,18.805295,1.133082,2.000000
16.320000,18.793964,1.133081,2.000000
16.330000,18.782633,1.133080,2.000000
16.340000,18.771303,1.133079,2.000000
16.350000,18.759972,1.133079,2.000000
16.360000,18.748641,1.133078,2.000000
16.370000,18.737310,1.133077,2.000000
16.380000,18.725980,1.133076,2.000000
16.390000,18.714649,1.133076,2.000000
16.400000,18.703318,1.133075,2.000000
16.410000,18.691987,1.133074,2.000000
16.420000,18.680657,1.133073,2.000000
16.430000,18.669326,1.133073,2.000000
16.440000,18.657995,1.133072,2.000000
16.450000,18.646664,1.133071,2.000000
16.460000,18.635334,1.133070,2.000000
16.470000,18.624003,1.133070,2.000000
16.480000,18.612672,1.133069,2.000000
16.490000,18.601342,1.133068,2.000000
16.500000,18.590011,1.133067,2.000000
16.510000,18.578680,1.133067,2.000000
16.520000,18.567350,1.133066,2.000000
16.530000,18.556019,1.133065,2.000000
16.540000,18.544688,1.133064,2.000000
16.550000,18.533358,1.133064,2.000000
16.560000,18.522027,1.133063,2.000000
16.570000,18.510696,1.133062,2.000000
16.580000,18.499366,1.133061,2.000000
16.590000,18.488035,1.133060,2.000000
16.600000,18.476705,1.133060,2.000000
16.610000,18.465374,1.133059,2.000000
16.620000,18.454044,1.133058,2.000000
16.630000,18.442713,1.133057,2.000000
16.640000,18.431382,1.133057,2.000000
16.650000,18.420052,1.133056,2.000000
16.660000,18.408721,1.133055,2.000000
16.670000,18.397391,1.133054,2.000000
16.680000,18.386060,1.133054,2.000000
16.690000,18.374730,1.133053,2.000000
16.700000,18.363399,1.133052,2.000000
16.710000,18.352069,1.133051,2.000000
16.720000,18.340738,1.133051,2.000000
16.730000,18.329408,1.133050,2.000000
16.740000,18.318077,1.133049,2.000000
16.750000,18.306747,1.133048,2.000000
16.760000,18.295416,1.133048,2.000000
16.770000,18.284086,1.133047,2.000000
16.780000,18.272755,1.133046,2.000000
16.790000,18.261425,1.133045,2.000000
16.800000,18.250094,1.133045,2.000000
16.810000,18.238764,1.133044,2.000000
16.820000,18.227433,1.133043,2.000000
16.830000,18.216103,1.133042,2.000000
16.840000,18.204773,1.133042,2.000000
16.850000,18.193442,1.133041,2.000000
16.860000,18.182112,1.133040,2.000000
16.870000,18.170781,1.133039,2.000000
16.880000,18.159451,1.133039,2.000000
16.890000,18.148121,1.133038,2.000000
16.900000,18.136790,1.133037,2.000000
16.910000,18.125460,1.133036,2.000000
16.920000,18.114130,1.133036,2.000000
16.930000,18.102799,1.133035,2.000000
16.940000,18.091469,1.133034,2.000000
16.950000,18.080139,1.133033,2.000000
16.960000,18.068808,1.133033,2.000000
16.970000,18.057478,1.133032,2.000000
16.980000,18.046148,1.133031,2.000000
16.990000,18.034817,1.133030,2.000000
17.000000,18.023487,1.133030,2.000000
17.010000,18.012157,1.133029,2.000000
17.020000,18.000826,1.133028,2.000000
17.030000,17.989496,1.133027,2.000000
17.040000,17.978166,1.133026,2.000000
17.050000,17.966836,1.133026,2.000000
17.060000,17.955505,1.133025,2.000000
17.070000,17.944175,1.133024,2.000000
17.080000,17.932845,1.133023,2.000000
17.090000,17.921515,1.133023,2.000000
17.100000,17.910184,1.133022,2.000000
17.110000,17.898854,1.133021,2.000000
17.120000,17.887524,1.133020,2.000000
17.130000,17.876194,1.133020,2.000000
17.140000,17.864864,1.133019,2.000000
17.150000,17.853533,1.133018,2.000000
17.160000,17.842203,1.133017,2.000000
17.170000,17.830873,1.133017,2.000000
17.180000,17.819543,1.133016,2.000000
17.190000,17.808213,1.133015,2.000000
17.200000,17.796883,1.133014,2.000000
17.210000,17.785553,1.133014,2.000000
17.220000,17.774222,1.133013,2.000000
17.230000,17.762892,1.133012,2.000000
17.240000,17.751562,1.133011,2.000000
17.250000,17.740232,1.133011,2.000000
17.260000,17.728902,1.133010,2.000000
17.270000,17.717572,1.133009,2.000000
17.280000,17.706242,1.133008,2.000000
17.290000,17.694912,1.133008,2.000000
17.300000,17.683582,1.133007,2.000000
17.310000,17.672252,1.133006,2.000000
17.320000,17.660922,1.133005,2.000000
17.330000,17.649591,1.133005,2.000000
17.340000,17.638261,1.133004,2.000000
17.350000,17.626931,1.133003,2.000000
17.360000,17.615601,1.133002,2.000000
17.370000,17.604271,1.133002,2.000000
17.380000,17.592941,1.133001,2.000000
17.390000,17.581611,1.133000,2.000000
17.400000,17.570281,1.132999,2.000000
17.410000,17.558951,1.132999,2.000000
17.420000,17.547621,1.132998,2.000000
17.430000,17.536291,1.132997,2.000000
17.440000,17.524961,1.132996,2.000000
17.450000,17.513632,1.132996,2.000000
17.460000,17.502302,1.132995,2.000000
17.470000,17.490972,1.132994,2.000000
17.480000,17.479642,1.132993,2.000000
17.490000,17.468312,1.132993,2.000000
17.500000,17.456982,1.132992,2.000000
17.510000,17.445652,1.132991,2.000000
17.520000,17.434322,1.132990,2.000000
17.530000,17.422992,1.132989,2.000000
17.540000,17.411662,1.132989,2.000000
17.550000,17.400332,1.132988,2.000000
17.560000,17.389003,1.132987,2.000000
17.570000,17.377673,1.132986,2.000000
17.580000,17.366343,1.132986,2.000000
17.590000,17.355013,1.132985,2.000000
17.600000,17.343683,1.132984,2.000000
17.610000,17.332353,1.132983,2.000000
17.620000,17.321023,1.132983,2.000000
17.630000,17.309694,1.132982,2.000000
17.640000,17.298364,1.132981,2.000000
17.650000,17.287034,1.132980,2.000000
17.660000,17.275704,1.132980,2.000000
17.670000,17.264374,1.132979,2.000000
17.680000,17.253045,1.132978,2.000000
17.690000,17.241715,1.132977,2.000000
17.700000,17.230385,1.132977,2.000000
17.710000,17.219055,1.132976,2.000000
17.720000,17.207726,1.132975,2.000000
17.730000,17.196396,1.132974,2.000000
17.740000,17.185066,1.132974,2.000000
17.750000,17.173736,1.132973,2.000000
17.760000,17.162407,1.132972,2.000000
17.770000,17.151077,1.132971,2.000000
17.780000,17.139747,1.132971,2.000000
17.790000,17.128418,1.132970,2.000000
17.800000,17.117088,1.132969,2.000000
17.810000,17.105758,1.132968,2.000000
17.820000,17.094428,1.132968,2.000000
17.830000,17.083099,1.132967,2.000000
17.840000,17.071769,1.132966,2.000000
17.850000,17.060439,1.132965,2.000000
17.860000,17.049110,1.132965,2.000000
17.870000,17.037780,1.132964,2.000000
17.880000,17.026451,1.132963,2.000000
17.890000,17.015121,1.132962,2.000000
17.900000,17.003791,1.132962,2.000000
17.910000,16.992462,1.132961,2.000000
17.920000,16.981132,1.132960,2.000000
17.930000,16.969803,1.132959,2.000000
17.940000,16.958473,1.132959,2.000000
17.950000,16.947143,1.132958,2.000000
17.960000,16.935814,1.132957,2.000000
17.970000,16.924484,1.132956,2.000000
17.980000,16.913155,1.132956,2.000000
17.990000,16.901825,1.132955,2.000000
18.000000,16.890496,1.132954,2.000000
18.010000,16.879166,1.132953,2.000000
18.020000,16.867837,1.132952,2.000000
18.030000,16.856507,1.132952,2.000000
18.040000,16.845178,1.132951,2.000000
18.050000,16.833848,1.132950,2.000000
18.060000,16.822519,1.132949,2.000000
18.070000,16.811189,1.132949,2.000000
18.080000,16.799860,1.132948,2.000000
18.090000,16.788530,1.132947,2.000000
18.100000,16.777201,1.132946,2.000000
18.110000,16.765871,1.132946,2.000000
18.120000,16.754542,1.132945,2.000000
18.130000,16.743212,1.132944,2.000000
18.140000,16.731883,1.132943,2.000000
18.150000,16.720553,1.132943,2.000000
18.160000,16.709224,1.132942,2.000000
18.170000,16.697895,1.132941,2.000000
18.180000,16.686565,1.132940,2.000000
18.190000,16.675236,1.132940,2.000000
18.200000,16.663906,1.132939,2.000000
18.210000,16.652577,1.132938,2.000000
18.220000,16.641248,1.132937,2.000000
18.230000,16.629918,1.132937,2.000000
18.240000,16.618589,1.132936,2.000000
18.250000,16.607260,1.132935,2.000000
18.260000,16.595930,1.132934,2.000000
18.270000,16.584601,1.132934,2.000000
18.280000,16.573272,1.132933,2.000000
18.290000,16.561942,1.132932,2.000000
18.300000,16.550613,1.132931,2.000000
18.310000,16.539284,1.132931,2.000000
18.320000,16.527954,1.132930,2.000000
18.330000,16.516625,1.132929,2.000000
18.340000,16.505296,1.132928,2.000000
18.350000,16.493966,1.132928,2.000000
18.360000,16.482637,1.132927,2.000000
18.370000,16.471308,1.132926,2.000000
18.380000,16.459979,1.132925,2.000000
18.390000,16.448649,1.132925,2.000000
18.400000,16.437320,1.132924,2.000000
18.410000,16.425991,1.132923,2.000000
18.420000,16.414662,1.132922,2.000000
18.430000,16.403333,1.132922,2.000000
18.440000,16.392003,1.132921,2.000000
18.450000,16.380674,1.132920,2.000000
18.460000,16.369345,1.132919,2.000000
18.470000,16.358016,1.132919,2.000000
18.480000,16.346687,1.132918,2.000000
18.490000,16.335357,1.132917,2.000000
18.500000,16.324028,1.132916,2.000000
18.510000,16.312699,1.132916,2.000000
18.520000,16.301370,1.132915,2.000000
18.530000,16.290041,1.132914,2.000000
18.540000,16.278712,1.132913,2.000000
18.550000,16.267383,1.132912,2.000000
18.560000,16.256053,1.132912,2.000000
18.570000,16.244724,1.132911,2.000000
18.580000,16.233395,1.132910,2.000000
18.590000,16.222066,1.132909,2.000000
18.600000,16.210737,1.132909,2.000000
18.610000,16.199408,1.132908,2.000000
18.620000,16.188079,1.132907,2.000000
18.630000,16.176750,1.132906,2.000000
18.640000,16.165421,1.132906,2.000000
18.650000,16.154092,1.132905,2.000000
18.660000,16.142763,1.132904,2.000000
18.670000,16.131434,1.132903,2.000000
18.680000,16.120105,1.132903,2.000000
18.690000,16.108776,1.132902,2.000000
18.700000,16.097447,1.132901,2.000000
18.710000,16.086118,1.132900,2.000000
18.720000,16.074789,1.132900,2.000000
18.730000,16.063460,1.132899,2.000000
18.740000,16.052131,1.132898,2.000000
18.750000,16.040802,1.132897,2.000000
18.760000,16.029473,1.132897,2.000000
18.770000,16.018144,1.132896,2.000000
18.780000,16.006815,1.132895,2.000000
18.790000,15.995486,1.132894,2.000000
18.800000,15.984157,1.132894,2.000000
18.810000,15.972828,1.132893,2.000000
18.820000,15.961499,1.132892,2.000000
18.830000,15.950170,1.132891,2.000000
18.840000,15.938841,1.132891,2.000000
18.850000,15.927512,1.132890,2.000000
18.860000,15.916183,1.132889,2.000000
18.870000,15.904855,1.132888,2.000000
18.880000,15.893526,1.132888,2.000000
18.890000,15.882197,1.132887,2.000000
18.900000,15.870868,1.132886,2.000000
18.910000,15.859539,1.132885,2.000000
18.920000,15.848210,1.132885,2.000000
18.930000,15.836881,1.132884,2.000000
18.940000,15.825553,1.132883,2.000000
18.950000,15.814224,1.132882,2.000000
18.960000,15.802895,1.132882,2.000000
18.970000,15.791566,1.132881,2.000000
18.980000,15.780237,1.132880,2.000000
18.990000,15.768909,1.132879,2.000000
19.000000,15.757580,1.132879,2.000000
19.010000,15.746251,1.132878,2.000000
19.020000,15.734922,1.132877,2.000000
19.030000,15.723593,1.132876,2.000000
19.040000,15.712265,1.132875,2.000000
19.050000,15.700936,1.132875,2.000000
19.060000,15.689607,1.132874,2.000000
19.070000,15.678278,1.132873,2.000000
19.080000,15.666950,1.132872,2.000000
19.090000,15.655621,1.132872,2.000000
19.100000,15.644292,1.132871,2.000000
19.110000,15.632964,1.132870,2.000000
19.120000,15.621635,1.132869,2.000000
19.130000,15.610306,1.132869,2.000000
19.140000,15.598978,1.132868,2.000000
19.150000,15.587649,1.132867,2.000000
19.160000,15.576320,1.132866,2.000000
19.170000,15.564992,1.132866,2.000000
19.180000,15.553663,1.132865,2.000000
19.190000,15.542334,1.132864,2.000000
19.200000,15.531006,1.132863,2.000000
19.210000,15.519677,1.132863,2.000000
19.220000,15.508348,1.132862,2.000000
19.230000,15.497020,1.132861,2.000000
19.240000,15.485691,1.132860,2.000000
19.250000,15.474363,1.132860,2.000000
19.260000,15.463034,1.132859,2.000000
19.270000,15.451705,1.132858,2.000000
19.280000,15.440377,1.132857,2.000000
19.290000,15.429048,1.132857,2.000000
19.300000,15.417720,1.132856,2.000000
19.310000,15.406391,1.132855,2.000000
19.320000,15.395063,1.132854,2.000000
19.330000,15.383734,1.132854,2.000000
19.340000,15.372406,1.132853,2.000000
19.350000,15.361077,1.132852,2.000000
19.360000,15.349748,1.132851,2.000000
19.370000,15.338420,1.132851,2.000000
19.380000,15.327091,1.132850,2.000000
19.390000,15.315763,1.132849,2.000000
19.400000,15.304435,1.132848,2.000000
19.410000,15.293106,1.132848,2.000000
19.420000,15.281778,1.132847,2.000000
19.430000,15.270449,1.132846,2.000000
19.440000,15.259121,1.132845,2.000000
19.450000,15.247792,1.132845,2.000000
19.460000,15.236464,1.132844,2.000000
19.470000,15.225135,1.132843,2.000000
19.480000,15.213807,1.132842,2.000000
19.490000,15.202479,1.132842,2.000000
19.500000,15.191150,1.132841,2.000000
19.510000,15.179822,1.132840,2.000000
19.520000,15.168493,1.132839,2.000000
19.530000,15.157165,1.132838,2.000000
19.540000,15.145837,1.132838,2.000000
19.550000,15.134508,1.132837,2.000000
19.560000,15.123180,1.132836,2.000000
19.570000,15.111851,1.132835,2.000000
19.580000,15.100523,1.132835,2.000000
19.590000,15.089195,1.132834,2.000000
19.600000,15.077866,1.132833,2.000000
19.610000,15.066538,1.132832,2.000000
19.620000,15.055210,1.132832,2.000000
19.630000,15.043881,1.132831,2.000000
19.640000,15.032553,1.132830,2.000000
19.650000,15.021225,1.132829,2.000000
19.660000,15.009897,1.132829,2.000000
19.670000,14.998568,1.132828,2.000000
19.680000,14.987240,1.132827,2.000000
19.690000,14.975912,1.132826,2.000000
19.700000,14.964584,1.132826,2.000000
19.710000,14.953255,1.132825,2.000000
19.720000,14.941927,1.132824,2.000000
19.730000,14.930599,1.132823,2.000000
19.740000,14.919271,1.132823,2.000000
19.750000,14.907942,1.132822,2.000000
19.760000,14.896614,1.132821,2.000000
19.770000,14.885286,1.132820,2.000000
19.780000,14.873958,1.132820,2.000000
19.790000,14.862630,1.132819,2.000000
19.800000,14.851301,1.132818,2.000000
19.810000,14.839973,1.132817,2.000000
19.820000,14.828645,1.132817,2.000000
19.830000,14.817317,1.132816,2.000000
19.840000,14.805989,1.132815,2.000000
19.850000,14.794661,1.132814,2.000000
19.860000,14.783332,1.132814,2.000000
19.870000,14.772004,1.132813,2.000000
19.880000,14.760676,1.132812,2.000000
19.890000,14.749348,1.132811,2.000000
19.900000,14.738020,1.132811,2.000000
19.910000,14.726692,1.132810,2.000000
19.920000,14.715364,1.132809,2.000000
19.930000,14.704036,1.132808,2.000000
19.940000,14.692708,1.132808,2.000000
19.950000,14.681380,1.132807,2.000000
19.960000,14.670052,1.132806,2.000000
19.970000,14.658723,1.132805,2.000000
19.980000,14.647395,1.132805,2.000000
19.990000,14.636067,1.132804,2.000000
20.000000,14.624739,1.132803,2.000000
20.010000,14.613411,1.132802,2.000000
20.020000,14.602083,1.132802,2.000000
20.030000,14.590755,1.132801,2.000000
20.040000,14.579427,1.132800,2.000000
20.050000,14.568099,1.132799,2.000000
20.060000,14.556771,1.132798,2.000000
20.070000,14.545443,1.132798,2.000000
20.080000,14.534115,1.132797,2.000000
20.090000,14.522787,1.132796,2.000000
20.100000,14.511459,1.132795,2.000000
20.110000,14.500132,1.132795,2.000000
20.120000,14.488804,1.132794,2.000000
20.130000,14.477476,1.132793,2.000000
20.140000,14.466148,1.132792,2.000000
20.150000,14.454820,1.132792,2.000000
20.160000,14.443492,1.132791,2.000000
20.170000,14.432164,1.132790,2.000000
20.180000,14.420836,1.132789,2.000000
20.190000,14.409508,1.132789,2.000000
20.200000,14.398180,1.132788,2.000000
20.210000,14.386852,1.132787,2.000000
20.220000,14.375525,1.132786,2.000000
20.230000,14.364197,1.132786,2.000000
20.240000,14.352869,1.132785,2.000000
20.250000,14.341541,1.132784,2.000000
20.260000,14.330213,1.132783,2.000000
20.270000,14.318885,1.132783,2.000000
20.280000,14.307558,1.132782,2.000000
20.290000,14.296230,1.132781,2.000000
20.300000,14.284902,1.132780,2.000000
20.310000,14.273574,1.132780,2.000000
20.320000,14.262246,1.132779,2.000000
20.330000,14.250919,1.132778,2.000000
20.340000,14.239591,1.132777,2.000000
20.350000,14.228263,1.132777,2.000000
20.360000,14.216935,1.132776,2.000000
20.370000,14.205608,1.132775,2.000000
20.380000,14.194280,1.132774,2.000000
20.390000,14.182952,1.132774,2.000000
20.400000,14.171624,1.132773,2.000000
20.410000,14.160297,1.132772,2.000000
20.420000,14.148969,1.132771,2.000000
20.430000,14.137641,1.132771,2.000000
20.440000,14.126313,1.132770,2.000000
20.450000,14.114986,1.132769,2.000000
20.460000,14.103658,1.132768,2.000000
20.470000,14.092330,1.132768,2.000000
20.480000,14.081003,1.132767,2.000000
20.490000,14.069675,1.132766,2.000000
20.500000,14.058347,1.132765,2.000000
20.510000,14.047020,1.132765,2.000000
20.520000,14.035692,1.132764,2.000000
20.530000,14.024365,1.132763,2.000000
20.540000,14.013037,1.132762,2.000000
20.550000,14.001709,1.132762,2.000000
20.560000,13.990382,1.132761,2.000000
20.570000,13.979054,1.132760,2.000000
20.580000,13.967727,1.132759,2.000000
20.590000,13.956399,1.132758,2.000000
20.600000,13.945071,1.132758,2.000000
20.610000,13.933744,1.132757,2.000000
20.620000,13.922416,1.132756,2.000000
20.630000,13.911089,1.132755,2.000000
20.640000,13.899761,1.132755,2.000000
20.650000,13.888434,1.132754,2.000000
20.660000,13.877106,1.132753,2.000000
20.670000,13.865779,1.132752,2.000000
20.680000,13.854451,1.132752,2.000000
20.690000,13.843123,1.132751,2.000000
20.700000,13.831796,1.132750,2.000000
20.710000,13.820468,1.132749,2.000000
20.720000,13.809141,1.132749,2.000000
20.730000,13.797814,1.132748,2.000000
20.740000,13.786486,1.132747,2.000000
20.750000,13.775159,1.132746,2.000000
20.760000,13.763831,1.132746,2.000000
20.770000,13.752504,1.132745,2.000000
20.780000,13.741176,1.132744,2.000000
20.790000,13.729849,1.132743,2.000000
20.800000,13.718521,1.132743,2.000000
20.810000,13.707194,1.132742,2.000000
20.820000,13.695867,1.132741,2.000000
20.830000,13.684539,1.132740,2.000000
20.840000,13.673212,1.132740,2.000000
20.850000,13.661884,1.132739,2.000000
20.860000,13.650557,1.132738,2.000000
